Ejercicio;cdcdad;nomcdad010;cdprov;nomprov010;cdcorp;nomcorp;ImpDeudViva
2015;17;C.VALENCIANA;46;VALENCIA;096;Cerdà                                                                 ;282
2015;17;C.VALENCIANA;46;VALENCIA;097;Cofrentes                                                             ;141
2015;17;C.VALENCIANA;46;VALENCIA;098;Corbera                                                               ;25
2015;17;C.VALENCIANA;46;VALENCIA;099;Cortes de Pallás                                                      ;0
2015;17;C.VALENCIANA;46;VALENCIA;100;Cotes                                                                 ;120
2015;17;C.VALENCIANA;46;VALENCIA;101;Quart de les Valls                                                    ;20
2015;17;C.VALENCIANA;46;VALENCIA;102;Quart de Poblet                                                       ;11.531
2015;17;C.VALENCIANA;46;VALENCIA;103;Quartell                                                              ;382
2015;17;C.VALENCIANA;46;VALENCIA;104;Quatretonda                                                           ;383
2015;17;C.VALENCIANA;46;VALENCIA;105;Cullera                                                               ;32.467
2015;17;C.VALENCIANA;46;VALENCIA;106;Chelva                                                                ;334
2015;17;C.VALENCIANA;46;VALENCIA;107;Chella                                                                ;525
2015;17;C.VALENCIANA;46;VALENCIA;108;Chera                                                                 ;488
2015;17;C.VALENCIANA;46;VALENCIA;109;Cheste                                                                ;50
2015;17;C.VALENCIANA;46;VALENCIA;110;Xirivella                                                             ;15.878
2015;17;C.VALENCIANA;46;VALENCIA;111;Chiva                                                                 ;7.345
2015;17;C.VALENCIANA;46;VALENCIA;112;Chulilla                                                              ;513
2015;17;C.VALENCIANA;46;VALENCIA;113;Daimús                                                                ;1.045
2015;17;C.VALENCIANA;46;VALENCIA;114;Domeño                                                                ;0
2015;17;C.VALENCIANA;46;VALENCIA;115;Dos Aguas                                                             ;0
2015;17;C.VALENCIANA;46;VALENCIA;116;Eliana (l')                                                           ;0
2015;17;C.VALENCIANA;46;VALENCIA;117;Emperador                                                             ;0
2015;17;C.VALENCIANA;46;VALENCIA;118;Enguera                                                               ;3.276
2015;17;C.VALENCIANA;46;VALENCIA;119;Ènova (l')                                                            ;1.503
2015;17;C.VALENCIANA;46;VALENCIA;120;Estivella                                                             ;910
2015;17;C.VALENCIANA;46;VALENCIA;121;Estubeny                                                              ;75
2015;17;C.VALENCIANA;46;VALENCIA;122;Faura                                                                 ;692
2015;17;C.VALENCIANA;46;VALENCIA;123;Favara                                                                ;349
2015;17;C.VALENCIANA;46;VALENCIA;124;Fontanars dels Alforins                                               ;667
2015;17;C.VALENCIANA;46;VALENCIA;125;Fortaleny                                                             ;0
2015;17;C.VALENCIANA;46;VALENCIA;126;Foios                                                                 ;4.038
2015;17;C.VALENCIANA;46;VALENCIA;127;Font d'En Carròs (la)                                                 ;594
2015;17;C.VALENCIANA;46;VALENCIA;128;Font de la Figuera (la)                                               ;83
2015;17;C.VALENCIANA;46;VALENCIA;129;Fuenterrobles                                                         ;0
2015;17;C.VALENCIANA;46;VALENCIA;130;Gavarda                                                               ;0
2015;17;C.VALENCIANA;46;VALENCIA;131;Gandia                                                                ;250.142
2015;17;C.VALENCIANA;46;VALENCIA;132;Genovés                                                               ;1.401
2015;17;C.VALENCIANA;46;VALENCIA;133;Gestalgar                                                             ;0
2015;17;C.VALENCIANA;46;VALENCIA;134;Gilet                                                                 ;3.340
2015;17;C.VALENCIANA;46;VALENCIA;135;Godella                                                               ;6.316
2015;17;C.VALENCIANA;46;VALENCIA;136;Godelleta                                                             ;0
2015;17;C.VALENCIANA;46;VALENCIA;137;Granja de la Costera (la)                                             ;74
2015;17;C.VALENCIANA;46;VALENCIA;138;Guadasséquies                                                         ;145
2015;17;C.VALENCIANA;46;VALENCIA;139;Guadassuar                                                            ;4.783
2015;17;C.VALENCIANA;46;VALENCIA;140;Guardamar de la Safor                                                 ;0
2015;17;C.VALENCIANA;46;VALENCIA;141;Higueruelas                                                           ;94
2015;17;C.VALENCIANA;46;VALENCIA;142;Jalance                                                               ;0
2015;17;C.VALENCIANA;46;VALENCIA;143;Xeraco                                                                ;2.835
2015;17;C.VALENCIANA;46;VALENCIA;144;Jarafuel                                                              ;0
2015;17;C.VALENCIANA;46;VALENCIA;145;Xàtiva                                                                ;15.425
2015;17;C.VALENCIANA;46;VALENCIA;146;Xeresa                                                                ;1.623
2015;17;C.VALENCIANA;46;VALENCIA;147;Llíria                                                                ;7.086
2015;17;C.VALENCIANA;46;VALENCIA;148;Loriguilla                                                            ;3.108
2015;17;C.VALENCIANA;46;VALENCIA;149;Losa del Obispo                                                       ;631
2015;17;C.VALENCIANA;46;VALENCIA;150;Llutxent                                                              ;558
2015;17;C.VALENCIANA;46;VALENCIA;151;Llocnou d'En Fenollet                                                 ;904
2015;17;C.VALENCIANA;46;VALENCIA;152;Llocnou de la Corona                                                  ;0
2015;17;C.VALENCIANA;46;VALENCIA;153;Llocnou de Sant Jeroni                                                ;25
2015;17;C.VALENCIANA;46;VALENCIA;154;Llanera de Ranes                                                      ;127
2015;17;C.VALENCIANA;46;VALENCIA;155;Llaurí                                                                ;2.170
2015;17;C.VALENCIANA;46;VALENCIA;156;Llombai                                                               ;109
2015;17;C.VALENCIANA;46;VALENCIA;157;Llosa de Ranes (la)                                                   ;582
2015;17;C.VALENCIANA;46;VALENCIA;158;Macastre                                                              ;234
